CensusBlockGroupID,GeographicAreaName,MedianAgeTotal
530330316012 ,"Block Group 2, Census Tract 316.01, King County, Washington",48.5
530330316013 ,"Block Group 3, Census Tract 316.01, King County, Washington",42
530330316031 ,"Block Group 1, Census Tract 316.03, King County, Washington",29.9
530330316032 ,"Block Group 2, Census Tract 316.03, King County, Washington",44.9
530330316033 ,"Block Group 3, Census Tract 316.03, King County, Washington",49.7
530330316034 ,"Block Group 4, Census Tract 316.03, King County, Washington",31.9
530330316041 ,"Block Group 1, Census Tract 316.04, King County, Washington",35.4
530330316042 ,"Block Group 2, Census Tract 316.04, King County, Washington",36.8
530330316043 ,"Block Group 3, Census Tract 316.04, King County, Washington",30.3
530330316051 ,"Block Group 1, Census Tract 316.05, King County, Washington",53.1
530330316052 ,"Block Group 2, Census Tract 316.05, King County, Washington",33.4
530330316053 ,"Block Group 3, Census Tract 316.05, King County, Washington",41.6
530330317031 ,"Block Group 1, Census Tract 317.03, King County, Washington",53
530330317032 ,"Block Group 2, Census Tract 317.03, King County, Washington",43.1
530330317033 ,"Block Group 3, Census Tract 317.03, King County, Washington",40.9
530330317034 ,"Block Group 4, Census Tract 317.03, King County, Washington",49.9
530330317035 ,"Block Group 5, Census Tract 317.03, King County, Washington",50.1
530330317041 ,"Block Group 1, Census Tract 317.04, King County, Washington",37.5
530330317042 ,"Block Group 2, Census Tract 317.04, King County, Washington",38.2
530330317043 ,"Block Group 3, Census Tract 317.04, King County, Washington",33.2
530330317051 ,"Block Group 1, Census Tract 317.05, King County, Washington",39.4
530330317052 ,"Block Group 2, Census Tract 317.05, King County, Washington",40.2
530330317053 ,"Block Group 3, Census Tract 317.05, King County, Washington",41.8
530330317061 ,"Block Group 1, Census Tract 317.06, King County, Washington",34.9
530330317062 ,"Block Group 2, Census Tract 317.06, King County, Washington",47.2
530330317063 ,"Block Group 3, Census Tract 317.06, King County, Washington",36.5
530330317064 ,"Block Group 4, Census Tract 317.06, King County, Washington",37
530330318001 ,"Block Group 1, Census Tract 318, King County, Washington",48.5
530330318002 ,"Block Group 2, Census Tract 318, King County, Washington",45.5
530330318003 ,"Block Group 3, Census Tract 318, King County, Washington",52.5
530330319031 ,"Block Group 1, Census Tract 319.03, King County, Washington",43
530330319032 ,"Block Group 2, Census Tract 319.03, King County, Washington",40.9
530330319033 ,"Block Group 3, Census Tract 319.03, King County, Washington",35.9
530330319034 ,"Block Group 4, Census Tract 319.03, King County, Washington",46
530330319035 ,"Block Group 5, Census Tract 319.03, King County, Washington",44.1
530330319041 ,"Block Group 1, Census Tract 319.04, King County, Washington",43.6
530330319042 ,"Block Group 2, Census Tract 319.04, King County, Washington",47.3
530330319043 ,"Block Group 3, Census Tract 319.04, King County, Washington",37.8
530330319061 ,"Block Group 1, Census Tract 319.06, King County, Washington",42.5
530330319062 ,"Block Group 2, Census Tract 319.06, King County, Washington",49.6
530330319071 ,"Block Group 1, Census Tract 319.07, King County, Washington",41.1
530330319072 ,"Block Group 2, Census Tract 319.07, King County, Washington",52.8
530330319073 ,"Block Group 3, Census Tract 319.07, King County, Washington",35.3
530330319074 ,"Block Group 4, Census Tract 319.07, King County, Washington",36.3
530330319075 ,"Block Group 5, Census Tract 319.07, King County, Washington",39.1
530330319081 ,"Block Group 1, Census Tract 319.08, King County, Washington",44.6
530330319082 ,"Block Group 2, Census Tract 319.08, King County, Washington",28.9
530330319083 ,"Block Group 3, Census Tract 319.08, King County, Washington",38
530330319091 ,"Block Group 1, Census Tract 319.09, King County, Washington",41.9
530330319092 ,"Block Group 2, Census Tract 319.09, King County, Washington",42.1
530330320021 ,"Block Group 1, Census Tract 320.02, King County, Washington",46.2
530330320022 ,"Block Group 2, Census Tract 320.02, King County, Washington",41.7
530330320031 ,"Block Group 1, Census Tract 320.03, King County, Washington",45.3
530330320032 ,"Block Group 2, Census Tract 320.03, King County, Washington",35.8
530330320033 ,"Block Group 3, Census Tract 320.03, King County, Washington",44.2
530330320034 ,"Block Group 4, Census Tract 320.03, King County, Washington",47.3
530330320051 ,"Block Group 1, Census Tract 320.05, King County, Washington",57.6
530330320052 ,"Block Group 2, Census Tract 320.05, King County, Washington",43.5
530330320053 ,"Block Group 3, Census Tract 320.05, King County, Washington",34.5
530330320054 ,"Block Group 4, Census Tract 320.05, King County, Washington",34.8
530330320055 ,"Block Group 5, Census Tract 320.05, King County, Washington",57.5
530330320056 ,"Block Group 6, Census Tract 320.05, King County, Washington",34.1
530330320061 ,"Block Group 1, Census Tract 320.06, King County, Washington",46
530330320062 ,"Block Group 2, Census Tract 320.06, King County, Washington",33.4
530330320063 ,"Block Group 3, Census Tract 320.06, King County, Washington",43.8
530330320071 ,"Block Group 1, Census Tract 320.07, King County, Washington",40.3
530330320072 ,"Block Group 2, Census Tract 320.07, King County, Washington",45.2
530330320073 ,"Block Group 3, Census Tract 320.07, King County, Washington",40.9
530330320081 ,"Block Group 1, Census Tract 320.08, King County, Washington",39.4
530330320082 ,"Block Group 2, Census Tract 320.08, King County, Washington",41.6
530330320083 ,"Block Group 3, Census Tract 320.08, King County, Washington",36.1
530330320101 ,"Block Group 1, Census Tract 320.10, King County, Washington",35.8
530330320102 ,"Block Group 2, Census Tract 320.10, King County, Washington",33.6
530330320103 ,"Block Group 3, Census Tract 320.10, King County, Washington",47.3
530330320104 ,"Block Group 4, Census Tract 320.10, King County, Washington",34.4
530330320111 ,"Block Group 1, Census Tract 320.11, King County, Washington",36.9
530330320112 ,"Block Group 2, Census Tract 320.11, King County, Washington",35.6
530330321021 ,"Block Group 1, Census Tract 321.02, King County, Washington",45.6
530330321022 ,"Block Group 2, Census Tract 321.02, King County, Washington",41.1
530330321023 ,"Block Group 3, Census Tract 321.02, King County, Washington",42.5
530330321024 ,"Block Group 4, Census Tract 321.02, King County, Washington",50.5
530330321031 ,"Block Group 1, Census Tract 321.03, King County, Washington",53.4
530330321032 ,"Block Group 2, Census Tract 321.03, King County, Washington",37.8
530330321033 ,"Block Group 3, Census Tract 321.03, King County, Washington",29.6
530330321034 ,"Block Group 4, Census Tract 321.03, King County, Washington",35.3
530330321041 ,"Block Group 1, Census Tract 321.04, King County, Washington",46
530330321042 ,"Block Group 2, Census Tract 321.04, King County, Washington",44.2
530330321043 ,"Block Group 3, Census Tract 321.04, King County, Washington",41.5
530330322031 ,"Block Group 1, Census Tract 322.03, King County, Washington",36.7
530330322032 ,"Block Group 2, Census Tract 322.03, King County, Washington",34.9
530330322033 ,"Block Group 3, Census Tract 322.03, King County, Washington",47.4
530330322034 ,"Block Group 4, Census Tract 322.03, King County, Washington",41.1
530330322071 ,"Block Group 1, Census Tract 322.07, King County, Washington",38.3
530330322072 ,"Block Group 2, Census Tract 322.07, King County, Washington",38.2
530330322073 ,"Block Group 3, Census Tract 322.07, King County, Washington",46.3
530330322081 ,"Block Group 1, Census Tract 322.08, King County, Washington",45.5
530330322082 ,"Block Group 2, Census Tract 322.08, King County, Washington",74.4
530330322083 ,"Block Group 3, Census Tract 322.08, King County, Washington",44.2
530330322084 ,"Block Group 4, Census Tract 322.08, King County, Washington",37.1
530330322085 ,"Block Group 5, Census Tract 322.08, King County, Washington",39.1
530330322101 ,"Block Group 1, Census Tract 322.10, King County, Washington",52.2
530330322102 ,"Block Group 2, Census Tract 322.10, King County, Washington",35.5
530330322103 ,"Block Group 3, Census Tract 322.10, King County, Washington",32.9
530330322111 ,"Block Group 1, Census Tract 322.11, King County, Washington",41.4
530330322112 ,"Block Group 2, Census Tract 322.11, King County, Washington",39.3
530330322113 ,"Block Group 3, Census Tract 322.11, King County, Washington",37.7
530330322121 ,"Block Group 1, Census Tract 322.12, King County, Washington",36.1
530330322122 ,"Block Group 2, Census Tract 322.12, King County, Washington",44.1
530330322123 ,"Block Group 3, Census Tract 322.12, King County, Washington",36.8
530330322124 ,"Block Group 4, Census Tract 322.12, King County, Washington",33.7
530330322131 ,"Block Group 1, Census Tract 322.13, King County, Washington",47.1
530330322132 ,"Block Group 2, Census Tract 322.13, King County, Washington",42.5
530330322133 ,"Block Group 3, Census Tract 322.13, King County, Washington",43.5
530330322141 ,"Block Group 1, Census Tract 322.14, King County, Washington",38.6
530330322142 ,"Block Group 2, Census Tract 322.14, King County, Washington",38.1
530330322143 ,"Block Group 3, Census Tract 322.14, King County, Washington",38
530330322151 ,"Block Group 1, Census Tract 322.15, King County, Washington",38.2
530330322152 ,"Block Group 2, Census Tract 322.15, King County, Washington",41
530330323071 ,"Block Group 1, Census Tract 323.07, King County, Washington",45
530330323072 ,"Block Group 2, Census Tract 323.07, King County, Washington",42.6
530330323073 ,"Block Group 3, Census Tract 323.07, King County, Washington",42.9
530330323074 ,"Block Group 4, Census Tract 323.07, King County, Washington",39.2
530330323075 ,"Block Group 5, Census Tract 323.07, King County, Washington",38.6
530330323091 ,"Block Group 1, Census Tract 323.09, King County, Washington",30.7
530330323092 ,"Block Group 2, Census Tract 323.09, King County, Washington",30.3
530330323093 ,"Block Group 3, Census Tract 323.09, King County, Washington",36.2
530330323111 ,"Block Group 1, Census Tract 323.11, King County, Washington",54.7
530330323112 ,"Block Group 2, Census Tract 323.11, King County, Washington",36.1
530330323113 ,"Block Group 3, Census Tract 323.11, King County, Washington",47.2
530330323114 ,"Block Group 4, Census Tract 323.11, King County, Washington",53
530330323115 ,"Block Group 5, Census Tract 323.11, King County, Washington",42.7
530330323131 ,"Block Group 1, Census Tract 323.13, King County, Washington",40.3
530330323132 ,"Block Group 2, Census Tract 323.13, King County, Washington",42.4
530330323133 ,"Block Group 3, Census Tract 323.13, King County, Washington",36.9
530330323134 ,"Block Group 4, Census Tract 323.13, King County, Washington",30.7
530330323151 ,"Block Group 1, Census Tract 323.15, King County, Washington",46.8
530330323152 ,"Block Group 2, Census Tract 323.15, King County, Washington",48.3
530330323153 ,"Block Group 3, Census Tract 323.15, King County, Washington",46.1
530330323161 ,"Block Group 1, Census Tract 323.16, King County, Washington",41.3
530330323162 ,"Block Group 2, Census Tract 323.16, King County, Washington",41.2
530330323163 ,"Block Group 3, Census Tract 323.16, King County, Washington",45.4
530330323164 ,"Block Group 4, Census Tract 323.16, King County, Washington",38.2
530330323171 ,"Block Group 1, Census Tract 323.17, King County, Washington",40.3
530330323172 ,"Block Group 2, Census Tract 323.17, King County, Washington",42.6
530330323173 ,"Block Group 3, Census Tract 323.17, King County, Washington",37.1
530330323174 ,"Block Group 4, Census Tract 323.17, King County, Washington",33.6
530330323175 ,"Block Group 5, Census Tract 323.17, King County, Washington",38.8
530330323181 ,"Block Group 1, Census Tract 323.18, King County, Washington",39.1
530330323182 ,"Block Group 2, Census Tract 323.18, King County, Washington",35.6
530330323183 ,"Block Group 3, Census Tract 323.18, King County, Washington",36.8
530330323184 ,"Block Group 4, Census Tract 323.18, King County, Washington",36.6
530330323191 ,"Block Group 1, Census Tract 323.19, King County, Washington",39.2
530330323192 ,"Block Group 2, Census Tract 323.19, King County, Washington",37.6
530330323193 ,"Block Group 3, Census Tract 323.19, King County, Washington",34
530330323194 ,"Block Group 4, Census Tract 323.19, King County, Washington",34.7
530330323201 ,"Block Group 1, Census Tract 323.20, King County, Washington",40.2
530330323202 ,"Block Group 2, Census Tract 323.20, King County, Washington",47.1
530330323203 ,"Block Group 3, Census Tract 323.20, King County, Washington",48.4
530330323211 ,"Block Group 1, Census Tract 323.21, King County, Washington",42
530330323212 ,"Block Group 2, Census Tract 323.21, King County, Washington",59.2
530330323213 ,"Block Group 3, Census Tract 323.21, King County, Washington",39.2
530330323214 ,"Block Group 4, Census Tract 323.21, King County, Washington",38.9
530330323221 ,"Block Group 1, Census Tract 323.22, King County, Washington",45.6
530330323222 ,"Block Group 2, Census Tract 323.22, King County, Washington",42.6
530330323223 ,"Block Group 3, Census Tract 323.22, King County, Washington",43.3
530330323231 ,"Block Group 1, Census Tract 323.23, King County, Washington",35.2
530330323232 ,"Block Group 2, Census Tract 323.23, King County, Washington",51.4
530330323233 ,"Block Group 3, Census Tract 323.23, King County, Washington",34.1
530330323234 ,"Block Group 4, Census Tract 323.23, King County, Washington",41.1
530330323241 ,"Block Group 1, Census Tract 323.24, King County, Washington",44.4
530330323242 ,"Block Group 2, Census Tract 323.24, King County, Washington",35
530330323243 ,"Block Group 3, Census Tract 323.24, King County, Washington",31.7
530330323244 ,"Block Group 4, Census Tract 323.24, King County, Washington",35.7
530330323251 ,"Block Group 1, Census Tract 323.25, King County, Washington",42.5
530330323252 ,"Block Group 2, Census Tract 323.25, King County, Washington",33.9
530330323253 ,"Block Group 3, Census Tract 323.25, King County, Washington",32.8
530330323261 ,"Block Group 1, Census Tract 323.26, King County, Washington",49.6
530330323262 ,"Block Group 2, Census Tract 323.26, King County, Washington",47.5
530330323263 ,"Block Group 3, Census Tract 323.26, King County, Washington",40.9
530330323271 ,"Block Group 1, Census Tract 323.27, King County, Washington",69.5
530330323272 ,"Block Group 2, Census Tract 323.27, King County, Washington",39.2
530330323281 ,"Block Group 1, Census Tract 323.28, King County, Washington",41.5
530330323282 ,"Block Group 2, Census Tract 323.28, King County, Washington",43.3
530330323283 ,"Block Group 3, Census Tract 323.28, King County, Washington",36.6
530330323291 ,"Block Group 1, Census Tract 323.29, King County, Washington",38.2
530330323292 ,"Block Group 2, Census Tract 323.29, King County, Washington",36.3
530330324011 ,"Block Group 1, Census Tract 324.01, King County, Washington",50.4
530330324012 ,"Block Group 2, Census Tract 324.01, King County, Washington",38.1
530330324013 ,"Block Group 3, Census Tract 324.01, King County, Washington",36.9
530330324014 ,"Block Group 4, Census Tract 324.01, King County, Washington",40
530330324021 ,"Block Group 1, Census Tract 324.02, King County, Washington",35.3
530330324022 ,"Block Group 2, Census Tract 324.02, King County, Washington",37.6
530330324023 ,"Block Group 3, Census Tract 324.02, King County, Washington",47.5
530330324024 ,"Block Group 4, Census Tract 324.02, King County, Washington",36.2
530330325001 ,"Block Group 1, Census Tract 325, King County, Washington",46.5
530330325002 ,"Block Group 2, Census Tract 325, King County, Washington",43.6
530330325003 ,"Block Group 3, Census Tract 325, King County, Washington",38.5
530330325004 ,"Block Group 4, Census Tract 325, King County, Washington",46.2
530330326011 ,"Block Group 1, Census Tract 326.01, King County, Washington",43.7
530330326012 ,"Block Group 2, Census Tract 326.01, King County, Washington",39.8
530330326021 ,"Block Group 1, Census Tract 326.02, King County, Washington",35.8
530330326022 ,"Block Group 2, Census Tract 326.02, King County, Washington",42.6
530330326023 ,"Block Group 3, Census Tract 326.02, King County, Washington",34.4
530330326024 ,"Block Group 4, Census Tract 326.02, King County, Washington",34.8
530330327021 ,"Block Group 1, Census Tract 327.02, King County, Washington",46.3
530330327022 ,"Block Group 2, Census Tract 327.02, King County, Washington",41.7
530330327023 ,"Block Group 3, Census Tract 327.02, King County, Washington",33.8
530330327024 ,"Block Group 4, Census Tract 327.02, King County, Washington",41.2
530330327025 ,"Block Group 5, Census Tract 327.02, King County, Washington",40.4
530330327026 ,"Block Group 6, Census Tract 327.02, King County, Washington",34.6
530330327031 ,"Block Group 1, Census Tract 327.03, King County, Washington",38.9
530330327032 ,"Block Group 2, Census Tract 327.03, King County, Washington",31.1
530330327041 ,"Block Group 1, Census Tract 327.04, King County, Washington",44.5
530330327042 ,"Block Group 2, Census Tract 327.04, King County, Washington",37.8
530330327043 ,"Block Group 3, Census Tract 327.04, King County, Washington",51.7
530330327044 ,"Block Group 4, Census Tract 327.04, King County, Washington",33.7
530330328001 ,"Block Group 1, Census Tract 328, King County, Washington",43.1
530330328002 ,"Block Group 2, Census Tract 328, King County, Washington",47
530330328003 ,"Block Group 3, Census Tract 328, King County, Washington",56.8
530339901000 ,"Block Group 0, Census Tract 9901, King County, Washington",-
